par_id	art_id	keyword	country_code	text	label	class	text_len	text_len_binned
496	@@26214070	refugee	hk	hundr thousand rohingya safety hold up conurbation camp bangladesh celebr moslem vacation eid aladha pray good life wonder ever celebr home myanmar peopl stream makeshift mosqu camp child wearing apparel new cloth those could afford feast bison bison meat muslim often sla	1	1	402	(400, 500]
498	@@20459676	hopeless	gb	almost apocalypt devast wrath 1 power storm ever strike atlant evidenc bang ruin barbuda candycolour dwelling hopeless face residual oil lost everyth haunt eye child	1	1	289	(200, 300]
507	@@864795	poor-families	us	gelded nutrit programme appurtenance nutrit assist program snap hurt hungri child poor famili vulner senior worker regain employ said letter sign bishop stephen blair these cut unjustifi wrong	1	1	305	(300, 400]
508	@@23832980	in-need	bd	the unit state deference admir nation pity respons need	1	1	103	(100, 200]
510	@@13990303	in-need	ph	more million peopl socialist people's libyan arab jamahiriya need humanitarian assist un say friday h relat stori enthalpy more categori	1	1	154	(100, 200]
514	@@10149340	in-need	ph	hero move over chanc employe reach help require portion cemex treasuri oper squad principal asia daisi delo angel she also belief employe volunteer like indic employeecompani unifi foreign mission demonstr concern societi	1	1	321	(300, 400]
516	@@14324577	hopeless	gh	the group opinion nana addobawumia administr arrest depth hopeless youth fallen restor dreaming inclus prosper carry amelia moore nation	1	1	195	(100, 200]
526	@@4476092	in-need	hk	led employe programm evergrow network employe famili ally busi partner tenant custom subsidiari compani swire the compani employe design organis programm activ contribut skill professing expertis resourc support need	1	1	368	(300, 400]
528	@@4166008	poor-families	gb	saskia ralli friend famili help becam involv philani nipper health nutrit undertaking build dear shack pitiable famili togeth abl give babi formula milk grandmoth look twin cloth pram importantli extend tini shack	1	1	335	(300, 400]
539	@@16736979	in-need	in	iranian infant need lifesav heart surgeri grant discharge insert us	1	1	87	(0, 100]
540	@@3810007	vulnerable	ca	much enounce need delay resettl idle heighten secur fear pari terrorist attack the impuls understand unfound to top canada draw upon pool middl east vulner refuge mostli woman child languish unvet camp year secretli infiltr europ porou delimitation	1	1	408	(400, 500]
541	@@2893689	in-need	lk	donat pour head offic braybrook place public continu display backup facilitate need donat receiv head offic braybrook place colombo till midnight friday octob	1	1	254	(200, 300]
545	@@14978344	poor-families	ie	thi class squad desire shoebox ireland go street child orphan child hospit misfortunate famili victim war needi situat easterly europ former soviet union eg romania kosovo republic of albania africa eg cameroon congo rwandese republic	1	1	280	(200, 300]
567	@@3586118	refugee	ph	english actor benedict cumberbatch make emot plea syrian refuge speak thursday septemb curtain birdsong perform london urg audienc donat johnny cash save children support refuge	1	1	245	(200, 300]
573	@@14444139	refugee	sg	mister lithium describ plight refuge suffer hunger diseas seriou shock human conscienc said spirit human centred must carri forward	1	1	194	(100, 200]
574	@@14575605	homeless	gb	then littl thing like everi thursday workshop whether sport chanc yesterday heart more teach resuscit someon materialise train biz they go volunt feed homeless go life skill drive lesson simpl repair work just about home base railcar mechan body of work	1	1	424	(400, 500]
582	@@24462014	homeless	ie	it calcul clarence shepard day jr. purposebuilt residenti accommod otherwis potenti homeless elderli men woman deliv person driven altruist act alon	1	1	207	(200, 300]
586	@@16953443	immigrant	gh	i urg commun protect learn potenti scam contact lens offic fishy fake we continu use tool dispos bring justic commit fraud immigr commun	1	1	277	(200, 300]
589	@@25571999	in-need	gb	comment recognit ahm tell al ibrahim gener manag amp chief corpor servic offic note blood donat help healthcar institut provid dependable blood unit need urgent blood transfer we honor receiv recognit ministri health repres depart stock bank servic the appreci motiv u organ blood donat drive as know donat blood nobl affair help safe life story enhanc health wellb require	1	1	588	(500, 600]
591	@@295849	poor-families	nz	pm defend record help inadequate famili	1	1	42	(0, 100]
600	@@19599236	poor-families	za	atomic number 2 likewise collapse food poor famili select local social develop offic	1	1	88	(0, 100]
604	@@16805483	homeless	gh	as result trillion syrian good peopl countri part made homeless hopeless	1	1	129	(100, 200]
606	@@25243686	vulnerable	gh	born christian humil respect especi elderli vernal societi business firm apt intact in like manner defenc justic helpless vulner much	1	1	218	(200, 300]
607	@@15307582	immigrant	ph	she mention congratul presidentelect trump telephone voic hope lead best presid everi american matter race gender religion the american dream bighearted plenty everyon for peopl race religious belief men adult female immigr lgbt peopl peopl disabl for everyon	1	1	399	(300, 400]
610	@@23452977	in-need	nz	thi first step work up new dwelling house help postulate region in full build bedroom individu famili area motive	1	1	216	(200, 300]
613	@@19131040	refugee	ph	maranao brother sister marawi evacu place safeti refuge sort everi filipino forefath unknown bear displac person which perhap sympathet open come in share other as current un high commission refuge said stand togeth refuge likewise stand deference underwater diver	1	1	465	(400, 500]
625	@@4621126	women	bd	salina hayat ivi mayor narayanganj citi corpor state polit parti leader consid u human be rather char if men chang perspect toward woman would achiev success	1	1	241	(200, 300]
627	@@9025842	poor-families	nz	a lunchtim crowd downtown auckland said spent earli childhood educ help solo female parent pitiful famili	1	1	136	(100, 200]
632	@@15472541	poor-families	ie	these child poor famili sire itiner worker farmer sanctuary poorer area say	1	1	144	(100, 200]
635	@@21887650	poor-families	ng	he would nt toler nonsens never grant anybodi intimid he wealthi comfort wealth gener kind in everi three month spread chief commun after chief would organis u child poor famili he use tell u comfort entail special god creat everyon equal	1	1	444	(400, 500]
639	@@4633061	hopeless	my	for patient futur desol they feel hopeless slimy life time point in time live suffer pain miseri suicid sound option aver dr mohd jamil	1	1	253	(200, 300]
644	@@3541025	disabled	ph	i daughter monica excit provid outer space disabl peopl abl set about togeth gain fairish price work mr roger said	1	1	171	(100, 200]
648	@@14391762	immigrant	ng	ciru head gener fetch years touchscreen technolog social medium global integr multicultur even son kenyan immigr becom presid unit state today univers student for the first time lawful dactyl nativ more pragmat previou gener independ selfstart hyperawar global issu technolog empow digit heavi world	1	1	472	(400, 500]
650	@@26073438	in-need	in	when contact yadav said in that respect 2 matter drive deliv best the sens respons i offic govern republic of india and i get happi one view smile face peopl caught complex bureaucraci if govern salary take respons becom duti help need	1	1	402	(400, 500]
654	@@3019992	hopeless	za	he ne'er cope anyth to say hopeless would understat helium wast time brought fellow dutchman leo avant garde veen arriv highli recommend female parent club ajax dutch capital	1	1	227	(200, 300]
661	@@19893235	hopeless	lk	the common thief stole crust bread law came upon hungri head haughti land robber stole land men resourc depicted object the first said hopeless convict while escap law trick grave onesid justic would poor call consider the cruel peopl start unholi war line action kept far push front son poor battl dice suffer galor gun rage liberti loan rais gloriou tone sung freedom prais those made warfare first went front shot shell bear brunt in beginning line action due countri peopl true when demand right would deadli cannon lump the downtrodden poor peopl u join togeth prevent pakistani ruler right purloin	1	1	1004	(1000, 1100]
665	@@30027702	vulnerable	gh	with impecc person digniti elev offic secretarygener manner rare seen with incompar diplomat skill great effect utilis index offic promot caus reality peac protect vulner in rais gens un name ghana new planetary height michael kingsleynyinah dpko new house of york	1	1	417	(400, 500]
668	@@16073148	in-need	sg	helium hire staff includ young peopl risk singl parent food split paid cow dung necess like child earmark transportation fee someon want everi month wagon train prison counsellor also hold mentorship session staff	1	1	323	(300, 400]
672	@@1812588	in-need	tz	ucrt offici disma partalala meitaya say posit fight right indigen need protect	1	1	149	(100, 200]
707	@@13721123	homeless	pk	proactiv respond trouble face peopl anoth facet revitalis senat for instanc chitral pakistan remot northern corner face flood disloc homeless senat act promptli despatch relief good person deleg senat break chitral or great nation hero abdul sattar edhi pass away senat donat ambul building block feder edhi foundat pay tribut icon humanitarian	1	1	541	(500, 600]
708	@@14677125	in-need	hk	he hope hong kong unifi assistance need govern work often undon societi divid	1	1	129	(100, 200]
709	@@4396243	refugee	ph	soler extens research asylum said blank russian plan flee shanghai countri would help look for assist iro out nowher philippin presid elpidio quirino say we assume say	1	1	311	(300, 400]
